# from spn projections from WannierBerri! (not PROCAR, from which the spin projections are kind of wrong)
# following the structure of PROCAR: all bands at 0th k-point, follows all bands at 1st k-point, ...
#  Sx	Sy	Sz
4.033964127302e-03 8.186357445084e-04 9.999853968620e-01
-6.147231534123e-02 -3.585110977292e-02 9.944068789482e-01
6.587029248476e-02 3.837514668703e-02 -9.913361072540e-01
-3.254591673613e-02 -1.893224567175e-02 9.934005737305e-01
4.149922728539e-02 2.412950620055e-02 -9.968319535255e-01
-2.983538620174e-02 -1.732651330531e-02 9.920491576195e-01
2.701159715652e-01 1.550390422344e-01 9.235954880714e-01
-2.334517389536e-01 -1.340086311102e-01 -9.198030233383e-01
-3.316767886281e-02 -1.894877851009e-02 -9.759473800659e-01
1.930346041918e-01 1.085903570056e-01 9.559956192970e-01
-1.159349009395e-01 -6.418029963970e-02 -9.295996427536e-01
-7.067408412695e-02 -4.079408943653e-02 9.490185976028e-01
3.512435778975e-02 2.030391991138e-02 -9.971601366997e-01
-1.162028759718e-01 -6.974434852600e-02 9.883592128754e-01
1.203432902694e-01 4.171840101480e-02 9.828910231590e-01
-5.333696678281e-02 -5.492143100128e-05 -9.749028086662e-01
7.128319144249e-02 4.019383341074e-02 -8.016911745071e-01
5.123276636004e-02 1.837238110602e-02 8.135150074959e-01
-8.865509182215e-02 -3.947066143155e-02 -9.911010861397e-01
4.896803572774e-02 2.739872597158e-02 9.971644282341e-01
-5.015437677503e-02 -2.803372219205e-02 -9.972424507141e-01
4.400296136737e-02 2.510276623070e-02 9.928483963013e-01
-5.999486148357e-02 -3.449278324842e-02 -9.966092705727e-01
2.630384862423e-01 1.522529721260e-01 9.514279365540e-01
-2.500708699226e-01 -1.446681320667e-01 -9.481624364853e-01
-2.252539619803e-02 -2.245080284774e-02 9.966751337051e-01
6.044932827353e-02 5.355051159859e-02 9.885629415512e-01
2.465758472681e-02 2.570264227688e-02 -9.924711585045e-01
-5.605458095670e-02 -5.496931821108e-02 -9.912204742432e-01
9.185078553855e-03 6.992106884718e-02 9.624312520027e-01
-2.577137202024e-04 -1.704391324893e-04 9.670705199242e-01
3.806239401456e-04 2.089646150125e-04 9.477283954620e-01
-9.668980783317e-05 -7.941571675474e-05 9.999930858612e-01
-1.869850384537e-04 -8.956989768194e-05 -9.415926933289e-01
8.350270218216e-04 5.012956098653e-04 -9.627895355225e-01
-6.610068958253e-04 -3.629936836660e-04 -9.999870657921e-01
-4.876545164734e-03 -2.660266822204e-03 -9.999827742577e-01
4.893705714494e-03 2.669501118362e-03 9.999788999557e-01
-2.625277638435e-02 -1.525216829032e-02 -9.995101690292e-01
2.670235745609e-02 1.551312766969e-02 9.994882345200e-01
6.669051945210e-03 3.779582679272e-03 9.932404756546e-01
-2.640836127102e-02 -1.518604625016e-02 -9.868027567863e-01
6.819359213114e-02 3.946124762297e-02 9.891136288643e-01
-5.515317991376e-02 -3.191766515374e-02 -9.910405278206e-01
1.777776703238e-02 1.022536773235e-02 9.896456003189e-01
5.454976484179e-02 3.154187276959e-02 9.832763671875e-01
1.919615082443e-02 1.106984354556e-02 -9.431321024895e-01
-2.593469023705e-01 -1.497474163771e-01 7.789518833160e-01
4.502154141665e-02 2.602572180331e-02 -9.658756256104e-01
4.536047875881e-01 2.616741061211e-01 1.056506112218e-01
-2.739414274693e-01 -1.580272316933e-01 6.547396630049e-02
1.171989664435e-01 6.771831959486e-02 -5.034250617027e-01
-4.501027166843e-01 -2.597977817059e-01 3.974136710167e-01
4.084063693881e-02 2.355672232807e-02 8.307743817568e-02
5.978740006685e-02 3.450761362910e-02 9.563596248627e-01
7.279562763870e-03 4.176409449428e-03 9.982902407646e-01
2.480707131326e-02 1.429848931730e-02 9.697082042694e-01
-1.901561580598e-02 -1.096233353019e-02 -9.672798514366e-01
8.187962695956e-03 4.749797284603e-03 -9.957380294800e-01
-1.392048131675e-02 -8.021087385714e-03 -9.971336126328e-01
-4.982949234545e-03 -2.859044820070e-03 -9.941856861115e-01
7.614600006491e-03 4.406298976392e-03 -9.982869625092e-01
-6.029769405723e-02 -3.484673053026e-02 9.941048026085e-01
4.853785037994e-02 2.807074412704e-02 -9.962643980980e-01
-9.520180174150e-05 -2.378257340752e-04 9.999933838844e-01
-5.672052130103e-02 -3.310360386968e-02 9.949842095375e-01
6.545108556747e-02 3.812221437693e-02 -9.873393774033e-01
-3.270800411701e-02 -1.904489658773e-02 9.890327453613e-01
3.437276557088e-02 2.002370730042e-02 -9.975447654724e-01
-2.999661304057e-02 -1.729239337146e-02 9.931348562241e-01
6.269872784615e-01 3.604026734829e-01 1.304833739996e-01
-5.861259698868e-01 -3.369161784649e-01 -1.357876360416e-01
-6.098761036992e-02 -3.502346575260e-02 -9.504799246788e-01
2.953204214573e-01 1.675795465708e-01 9.132840633392e-01
-2.083874493837e-01 -1.174519881606e-01 -9.199660420418e-01
-5.913490429521e-02 -3.415193036199e-02 9.648563861847e-01
3.915140777826e-02 2.261030301452e-02 -9.965113997459e-01
-1.267944574356e-01 -7.761390507221e-02 9.867907762527e-01
1.735086590052e-01 5.379441380501e-02 -9.812950491905e-01
-9.408393502235e-02 -3.463538829237e-03 9.897268414497e-01
7.090400904417e-02 3.179851919413e-02 7.130022048950e-01
8.628812432289e-02 4.807608947158e-02 -7.012206315994e-01
-1.242419779301e-01 -6.140901148319e-02 -9.844413995743e-01
4.957805573940e-02 2.751240879297e-02 9.972435235977e-01
-5.324292927980e-02 -3.035080246627e-02 -9.969139099121e-01
-1.335122715682e-02 -3.141816472635e-03 -9.840808510780e-01
4.220984131098e-02 2.487076632679e-02 9.935960173607e-01
-5.621352419257e-02 -3.503082320094e-02 -9.967779517174e-01
2.502677142620e-01 1.442184895277e-01 9.562211632729e-01
-2.377520799637e-01 -1.370260417461e-01 -9.531981945038e-01
-2.417197450995e-02 -1.318264473230e-02 9.981176257133e-01
6.294526159763e-02 3.538339212537e-02 9.825791120529e-01
3.924777731299e-02 2.216036058962e-02 -9.863877892494e-01
-7.299226522446e-02 -4.091579094529e-02 -9.910213947296e-01
-2.515733940527e-04 -1.671094651101e-04 9.670732021332e-01
3.663817187771e-04 2.008009614656e-04 9.477255940437e-01
-8.898498344934e-05 -7.515147444792e-05 9.999935626984e-01
-1.748147333274e-04 -8.245625213021e-05 -9.415896534920e-01
8.082437561825e-04 4.857373423874e-04 -9.627909660339e-01
-6.461483426392e-04 -3.543091297615e-04 -9.999879598618e-01
-4.957753233612e-03 -2.708267187700e-03 -9.999823570251e-01
4.975173622370e-03 2.715925220400e-03 9.999783635139e-01
-2.640481293201e-02 -1.533891819417e-02 -9.995046257973e-01
2.685956470668e-02 1.560290902853e-02 9.994823932648e-01
6.285812705755e-03 3.559100441635e-03 9.931386113167e-01
-2.625351957977e-02 -1.509785931557e-02 -9.865406155586e-01
6.569824367762e-02 3.801763802767e-02 9.892857074738e-01
-5.363088846207e-02 -3.103583492339e-02 -9.907975196838e-01
1.873048022389e-02 1.077686529607e-02 9.888065457344e-01
5.344015359879e-02 3.090571053326e-02 9.821404814720e-01
2.952573262155e-02 1.702751964331e-02 -9.513428211212e-01
-2.706205844879e-01 -1.562513560057e-01 7.465963959694e-01
3.355192393064e-02 1.939917914569e-02 -9.406915903091e-01
4.734508991241e-01 2.731380462646e-01 3.109691739082e-01
-3.103903234005e-01 -1.790660917759e-01 -1.751653999090e-01
1.326427608728e-01 7.667649537325e-02 -6.998617053032e-01
-4.078746438026e-01 -2.355260401964e-01 3.940924406052e-01
5.776889622211e-02 3.335990384221e-02 3.392348587513e-01
5.641403794289e-02 3.256200999022e-02 9.561790227890e-01
7.435023784637e-03 4.266399424523e-03 9.984833002090e-01
2.395474351943e-02 1.380646508187e-02 9.700692892075e-01
-1.907142251730e-02 -1.099382620305e-02 -9.673113226891e-01
6.521762814373e-03 3.787620691583e-03 -9.957655668259e-01
-1.160964276642e-02 -6.687265820801e-03 -9.971482753754e-01
-5.543409846723e-03 -3.183195367455e-03 -9.948586225510e-01
9.971006773412e-03 5.767845548689e-03 -9.980131387711e-01
-6.115975975990e-02 -3.535190597177e-02 9.941409826279e-01
4.876358434558e-02 2.820567227900e-02 -9.963384270668e-01
-8.354681776837e-04 -1.095492858440e-03 9.999918341637e-01
-5.283525958657e-02 -3.082311339676e-02 9.954469203949e-01
8.075097948313e-02 4.690716788173e-02 -9.489827752113e-01
-4.778568074107e-02 -2.773332968354e-02 9.491792321205e-01
2.858729660511e-02 1.668874360621e-02 -9.979848265648e-01
-2.809767425060e-02 -1.620761863887e-02 9.938362240791e-01
2.296464741230e-01 1.320980042219e-01 -9.144521355629e-01
-1.813693940639e-01 -1.043801233172e-01 9.078702330589e-01
-1.274212002754e-01 -7.336489111185e-02 -8.823887705803e-01
4.569103419781e-01 2.611853480339e-01 8.089590668678e-01
-3.243576288223e-01 -1.846534311771e-01 -8.787882328033e-01
-4.887664690614e-02 -2.825173549354e-02 9.734823107719e-01
4.462170600891e-02 2.583342604339e-02 -9.952769875526e-01
-1.291310042143e-01 -8.070010691881e-02 9.856594800949e-01
7.385125011206e-02 3.369636461139e-02 -9.893363714218e-01
1.431143935770e-02 2.422040700912e-02 9.955531954765e-01
8.449260890484e-02 3.882084786892e-02 9.686672687531e-01
5.263257026672e-02 3.474465385079e-02 -9.876334071159e-01
-1.171652153134e-01 -6.281794607639e-02 -9.752519130707e-01
4.585564136505e-02 2.882766164839e-02 9.972414374352e-01
-5.128326639533e-02 -3.229488432407e-02 -9.971723556519e-01
4.132388904691e-02 2.729233354330e-02 9.939011931419e-01
-5.386209487915e-02 -3.623568266630e-02 -9.969320297241e-01
2.344922274351e-01 1.349046081305e-01 9.610474705696e-01
-2.223368585110e-01 -1.278929114342e-01 -9.588052630424e-01
2.086097560823e-02 1.455272082239e-02 9.902208447456e-01
5.836867168546e-02 3.391990810633e-02 9.791177511215e-01
1.145483809523e-03 -1.375606516376e-03 -9.824153780937e-01
-7.878382503986e-02 -4.214444383979e-02 -9.909258484840e-01
1.151135638356e-01 -1.320954859257e-01 6.452708244324e-01
-2.453973575030e-04 -1.635210064705e-04 9.670760035515e-01
3.531355177984e-04 1.932109007612e-04 9.477229118347e-01
-8.198915020330e-05 -7.115856715245e-05 9.999939799309e-01
-1.627027086215e-04 -7.542238745373e-05 -9.415866136551e-01
7.797120488249e-04 4.692075599451e-04 -9.627923965454e-01
-6.297865766101e-04 -3.448601637501e-04 -9.999887943268e-01
-5.019771400839e-03 -2.743056742474e-03 -9.999819993973e-01
5.038808099926e-03 2.752124099061e-03 9.999778866768e-01
-2.647353895009e-02 -1.537775807083e-02 -9.995020031929e-01
2.693213708699e-02 1.564390771091e-02 9.994795918465e-01
5.880759563297e-03 3.326066536829e-03 9.930281043053e-01
-2.612056955695e-02 -1.502217631787e-02 -9.862467646599e-01
6.334956735373e-02 3.665826842189e-02 9.894242882729e-01
-5.240286141634e-02 -3.032404556870e-02 -9.904462099075e-01
2.003373019397e-02 1.153116393834e-02 9.878867864609e-01
5.164613202214e-02 2.987531572580e-02 9.807401299477e-01
3.970782086253e-02 2.289998903871e-02 -9.562498927116e-01
-2.817657887936e-01 -1.626810282469e-01 6.814486384392e-01
2.749012969434e-02 1.588995754719e-02 -8.922558426857e-01
4.670943617821e-01 2.694900631905e-01 4.771562814713e-01
-3.253923356533e-01 -1.877395957708e-01 -3.650816082954e-01
1.412670314312e-01 8.164332807064e-02 -6.934922337532e-01
-3.422859311104e-01 -1.976774334908e-01 2.428138703108e-01
6.364912539721e-02 3.677560389042e-02 5.109902024269e-01
5.291098728776e-02 3.054048307240e-02 9.560885429382e-01
7.550558075309e-03 4.332984331995e-03 9.986517429352e-01
2.314452268183e-02 1.333838980645e-02 9.704146981239e-01
-1.914058253169e-02 -1.103345025331e-02 -9.673578739166e-01
5.020999349654e-03 2.921026432887e-03 -9.957814812660e-01
-9.461814537644e-03 -5.446672439575e-03 -9.971569776535e-01
-6.066194735467e-03 -3.484618384391e-03 -9.954845309258e-01
1.221735775471e-02 7.063168566674e-03 -9.977110624313e-01
-6.196491047740e-02 -3.581039234996e-02 9.941653013229e-01
4.896310716867e-02 2.832242846489e-02 -9.964134693146e-01
-5.422596004792e-04 2.839322769432e-05 9.999970793724e-01
-4.966035112739e-02 -2.900298498571e-02 9.958193302155e-01
4.299450293183e-02 2.466324903071e-02 9.177132248878e-01
-9.087102487683e-03 -4.947606939822e-03 -9.137318730354e-01
2.378892898560e-02 1.391830109060e-02 -9.982689023018e-01
-2.560344338417e-02 -1.484695728868e-02 9.942395687103e-01
1.167317554355e-01 6.725580245256e-02 -9.707394242287e-01
-5.241573229432e-02 -3.029986843467e-02 9.499933123589e-01
-3.116402626038e-01 -1.799509376287e-01 -6.560947895050e-01
7.082645893097e-01 4.073756337166e-01 5.202328562737e-01
-4.257436394691e-01 -2.440666258335e-01 -7.950122952461e-01
-3.761389851570e-02 -2.175465784967e-02 9.781125187874e-01
5.423746630549e-02 3.145046159625e-02 -9.920152425766e-01
-1.205362454057e-01 -7.714446634054e-02 9.839938282967e-01
5.570461973548e-02 3.541191667318e-02 -9.917661547661e-01
3.368416428566e-02 2.472845278680e-02 9.922857880592e-01
1.112814992666e-01 5.622210353613e-02 9.866301417351e-01
-7.489012926817e-02 -3.756291791797e-02 -9.921368360519e-01
-3.458500653505e-02 -1.869641616940e-02 -9.859092831612e-01
4.711300134659e-02 2.824247442186e-02 9.971271753311e-01
-5.399125441909e-02 -3.290561586618e-02 -9.971421360970e-01
4.250775277615e-02 1.755622588098e-02 9.931775927544e-01
-5.569948628545e-02 -2.118166722357e-02 -9.973192214966e-01
2.252220362425e-01 1.297888606787e-01 9.642099738121e-01
-2.137402892113e-01 -1.232204213738e-01 -9.619555473328e-01
-1.064084097743e-02 -8.483326993883e-03 9.987138509750e-01
6.275328248739e-02 2.984884567559e-02 9.595808982849e-01
5.332692340016e-02 3.677221760154e-02 -9.690032601357e-01
-9.779918193817e-02 -5.410869792104e-02 -9.883314967155e-01
7.635314762592e-02 4.571481421590e-02 9.798058867455e-01
-2.386893174844e-04 -1.596981164766e-04 9.670788645744e-01
3.388328477740e-04 1.849908730946e-04 9.477203488350e-01
-7.433014980052e-05 -6.671262963209e-05 9.999944567680e-01
-1.517091441201e-04 -6.910146476002e-05 -9.415836930275e-01
7.525925175287e-04 4.535203916021e-04 -9.627937674522e-01
-6.137841264717e-04 -3.355821536388e-04 -9.999896287918e-01
-5.062788724899e-03 -2.766522811726e-03 -9.999817609787e-01
5.083242431283e-03 2.777081448585e-03 9.999775886536e-01
-2.645579725504e-02 -1.536602526903e-02 -9.995025396347e-01
2.691699191928e-02 1.563426107168e-02 9.994798898697e-01
5.452581215650e-03 3.079385263845e-03 9.929080605507e-01
-2.601685002446e-02 -1.496401336044e-02 -9.859149456024e-01
6.117342412472e-02 3.539961576462e-02 9.895232319832e-01
-5.154414102435e-02 -2.982626669109e-02 -9.899538755417e-01
2.178965881467e-02 1.254706177860e-02 9.868477582932e-01
4.889131709933e-02 2.829139307141e-02 9.789382815361e-01
5.004476755857e-02 2.886165305972e-02 -9.590715169907e-01
-2.917088866234e-01 -1.684156358242e-01 5.628308057785e-01
2.871978469193e-02 1.658616028726e-02 -8.023108243942e-01
4.339832067490e-01 2.504055798054e-01 6.087235808372e-01
-3.166819810867e-01 -1.827319711447e-01 -5.111717581749e-01
1.659995913506e-01 9.590149670839e-02 -6.376318335533e-01
-2.989928126335e-01 -1.726787984371e-01 9.633982926607e-02
6.484861671925e-02 3.748075664043e-02 6.239449977875e-01
4.928462207317e-02 2.844776399434e-02 9.561047554016e-01
7.627171929926e-03 4.377302713692e-03 9.987996220589e-01
2.236451208591e-02 1.288840360940e-02 9.707500338554e-01
-1.920607872307e-02 -1.106997393072e-02 -9.674296975136e-01
3.676850115880e-03 2.145143691450e-03 -9.957872033119e-01
-7.479674648494e-03 -4.302310757339e-03 -9.971636533737e-01
-6.531575229019e-03 -3.754029516131e-03 -9.960617423058e-01
1.435811258852e-02 8.299889974296e-03 -9.973834156990e-01
-6.275710463524e-02 -3.626738488674e-02 9.941715002060e-01
4.913797229528e-02 2.841820195317e-02 -9.964900016785e-01
6.282318645390e-05 -1.268864289159e-04 9.999963045120e-01
-4.720813408494e-02 -2.757459506392e-02 9.961174130440e-01
1.084540598094e-02 6.110221147537e-03 9.936870932579e-01
2.378446422517e-02 1.401566993445e-02 -9.908146858215e-01
1.977733708918e-02 1.161096245050e-02 -9.984548091888e-01
-2.269989252090e-02 -1.313399337232e-02 9.943980574608e-01
7.886809110641e-02 4.547925665975e-02 -9.810844063759e-01
3.118845261633e-02 1.789269968867e-02 9.293801784515e-01
-6.251420378685e-01 -3.618512749672e-01 -1.293175667524e-01
8.480573892593e-01 4.901064932346e-01 1.256884541363e-02
-3.157291710377e-01 -1.816266775131e-01 -7.812345027924e-01
-2.147014252841e-02 -1.245658192784e-02 9.796075224876e-01
8.286686986685e-02 4.790169745684e-02 -9.730069637299e-01
-1.279450058937e-01 -8.169171959162e-02 9.674915075302e-01
5.051048099995e-02 3.506606817245e-02 -9.943026900291e-01
4.223090782762e-02 2.796352468431e-02 9.873828887939e-01
1.378004252911e-01 7.522641867399e-02 9.855944514275e-01
-1.552105396986e-01 -8.726479113102e-02 -9.794110059738e-01
-7.810028037056e-04 2.595206606202e-04 -9.924862980843e-01
5.654618889093e-02 3.228031843901e-02 9.957123994827e-01
-4.335334524512e-02 -2.119351737201e-02 -9.947949647903e-01
-1.137291546911e-02 -1.407628320158e-02 -9.968051314354e-01
-3.307206183672e-02 -1.461714413017e-02 -9.985033273697e-01
2.143869400024e-01 1.234005019069e-01 9.676847457886e-01
-2.038553059101e-01 -1.173172146082e-01 -9.655601382256e-01
2.864229027182e-03 2.472405321896e-03 9.992248415947e-01
5.274467542768e-02 3.097129426897e-02 9.676410555840e-01
3.857047110796e-02 2.180357836187e-02 -9.734935164452e-01
-8.687883615494e-02 -4.983318969607e-02 -9.892347455025e-01
2.369485050440e-02 -8.686324581504e-03 9.954647421837e-01
-2.314376179129e-04 -1.554629998282e-04 9.670816659927e-01
3.245135303587e-04 1.766577188391e-04 9.477174878120e-01
-6.726852734573e-05 -6.256162305363e-05 9.999949336052e-01
-1.405268703820e-04 -6.266008858802e-05 -9.415808320045e-01
7.232426432893e-04 4.365869972389e-04 -9.627950191498e-01
-5.956793320365e-04 -3.251385933254e-04 -9.999904632568e-01
-5.085721611977e-03 -2.780535491183e-03 -9.999817013741e-01
5.107320845127e-03 2.790803555399e-03 9.999774098396e-01
-2.634972333908e-02 -1.530424784869e-02 -9.995061755180e-01
2.681139670312e-02 1.557229086757e-02 9.994835257530e-01
4.999751225114e-03 2.819174202159e-03 9.927773475647e-01
-2.595304697752e-02 -1.492842286825e-02 -9.855375885963e-01
5.920097231865e-02 3.425759449601e-02 9.895737767220e-01
-5.115699023008e-02 -2.960081771016e-02 -9.892703890800e-01
2.412738278508e-02 1.389951072633e-02 9.856243133545e-01
4.473759606481e-02 2.590135671198e-02 9.764780998230e-01
6.087491661310e-02 3.510791063309e-02 -9.603154659271e-01
-2.961835265160e-01 -1.709924787283e-01 3.582465648651e-01
3.352405503392e-02 1.934467814863e-02 -6.376693844795e-01
3.834197819233e-01 2.212443053722e-01 7.096550464630e-01
-2.906480431557e-01 -1.677249073982e-01 -6.188195943832e-01
1.941100507975e-01 1.121155098081e-01 -5.728052258492e-01
-2.685981094837e-01 -1.551236361265e-01 -2.596168778837e-02
6.419862806797e-02 3.711216151714e-02 7.002356052399e-01
4.554167762399e-02 2.628748118877e-02 9.562485218048e-01
7.666362449527e-03 4.400240723044e-03 9.989297389984e-01
2.160399593413e-02 1.244970783591e-02 9.710815548897e-01
-1.925757713616e-02 -1.109953224659e-02 -9.675353169441e-01
2.481068251655e-03 1.454538432881e-03 -9.957839846611e-01
-5.667271092534e-03 -3.256501164287e-03 -9.971721768379e-01
-6.927005946636e-03 -3.982685972005e-03 -9.965886473656e-01
1.639827899635e-02 9.476283565164e-03 -9.970308542252e-01
-6.350100785494e-02 -3.670015186071e-02 9.941644668579e-01
4.925556853414e-02 2.849343046546e-02 -9.965708851814e-01
1.424809888704e-04 -1.316673879046e-04 9.999937415123e-01
-4.538783431053e-02 -2.651521377265e-02 9.963601827621e-01
8.898086845875e-03 5.002816207707e-03 9.980946183205e-01
2.678421139717e-02 1.574147678912e-02 -9.956498146057e-01
1.649196259677e-02 9.708000347018e-03 -9.985718727112e-01
-1.995094679296e-02 -1.155573409051e-02 9.943755865097e-01
6.108288094401e-02 3.524914011359e-02 -9.840820431709e-01
1.815461665392e-01 1.046186015010e-01 8.652585148811e-01
-8.113572001457e-01 -4.698896706104e-01 7.155872881413e-02
7.246235013008e-01 4.198321700096e-01 -4.769392311573e-02
-1.598984003067e-01 -9.210469573736e-02 -8.690672516823e-01
5.818406119943e-03 3.281112760305e-03 9.769454598427e-01
5.405956506729e-02 2.392035163939e-02 8.801010847092e-01
-9.483199566603e-02 -5.485258623958e-02 -8.792964816093e-01
5.513950064778e-02 3.828224912286e-02 -9.956714510918e-01
5.440463870764e-02 3.372531384230e-02 9.786282777786e-01
1.241616755724e-01 7.096583396196e-02 9.877340197563e-01
-1.808239072561e-01 -1.050677299500e-01 -9.701266288757e-01
1.594761386514e-02 8.663929067552e-03 -9.952033162117e-01
6.042024865746e-02 3.081669472158e-02 9.955167770386e-01
-5.762165412307e-02 -4.472746700048e-02 -9.876963496208e-01
4.348365124315e-03 1.518542505801e-02 -5.344047546387e-01
-6.633076071739e-01 3.502754867077e-01 -5.751966238022e-01
5.614573359489e-01 -3.292521536350e-01 -9.175662696362e-02
2.035210281610e-01 1.147120445967e-01 9.708037972450e-01
-1.915453970432e-01 -1.093445494771e-01 -9.682956337929e-01
2.412650967017e-03 5.715567152947e-03 9.989700317383e-01
5.701423063874e-02 3.249850869179e-02 9.598432779312e-01
3.514596819878e-02 1.626317575574e-02 -9.647698402405e-01
-8.307970315218e-02 -4.789572209120e-02 -9.905819296837e-01
-2.231914259028e-04 -1.507072447566e-04 9.670843482018e-01
3.085842472501e-04 1.675576640991e-04 9.477146267891e-01
-5.939939728705e-05 -5.811930532218e-05 9.999953508377e-01
-1.307035417994e-04 -5.692111517419e-05 -9.415779709816e-01
6.950913812034e-04 4.202257550787e-04 -9.627963304520e-01
-5.777847836725e-04 -3.147761453874e-04 -9.999912977219e-01
-5.089198239148e-03 -2.780704293400e-03 -9.999817609787e-01
5.110196303576e-03 2.791582839563e-03 9.999773502350e-01
-2.615114115179e-02 -1.518873032182e-02 -9.995130896568e-01
2.661198005080e-02 1.545619685203e-02 9.994904994965e-01
4.521392285824e-03 2.544116927311e-03 9.926346540451e-01
-2.594459243119e-02 -1.492510829121e-02 -9.851031303406e-01
5.746703222394e-02 3.325394541025e-02 9.895637631416e-01
-5.138843134046e-02 -2.973327971995e-02 -9.883151054382e-01
2.723036706448e-02 1.569437608123e-02 9.841064810753e-01
3.841699287295e-02 2.226284332573e-02 9.728423953056e-01
7.276552915573e-02 4.196463152766e-02 -9.599942564964e-01
-2.866641581059e-01 -1.654904037714e-01 5.125506967306e-02
3.160627931356e-02 1.822238415480e-02 -3.606302738190e-01
3.278435468674e-01 1.891829222441e-01 7.844144701958e-01
-2.569418251514e-01 -1.482857912779e-01 -6.945763230324e-01
2.175990790129e-01 1.256680786610e-01 -5.087906122208e-01
-2.440793961287e-01 -1.409605145454e-01 -1.285133957863e-01
6.285536289215e-02 3.634031116962e-02 7.536293268204e-01
4.169501364231e-02 2.406657487154e-02 9.565448164940e-01
7.668367121369e-03 4.401943180710e-03 9.990441799164e-01
2.085446380079e-02 1.201635878533e-02 9.714150428772e-01
-1.928018406034e-02 -1.111230347306e-02 -9.676823019981e-01
1.425825874321e-03 8.448185981251e-04 -9.957725405693e-01
-4.034236073494e-03 -2.311264630407e-03 -9.971863627434e-01
-7.239248137921e-03 -4.162974655628e-03 -9.970647692680e-01
1.833591237664e-02 1.059605646878e-02 -9.966515302658e-01
-6.417962163687e-02 -3.709018602967e-02 9.941458702087e-01
4.932550340891e-02 2.852902561426e-02 -9.966555833817e-01
4.985621126252e-05 -3.176374957548e-05 9.999973773956e-01
-4.391016066074e-02 -2.565336227417e-02 9.965782165527e-01
1.044505182654e-02 5.905305501074e-03 9.991184473038e-01
2.596665918827e-02 1.523823570460e-02 -9.969598650932e-01
1.397022232413e-02 8.258203975856e-03 -9.986289143562e-01
-1.762816309929e-02 -1.021858025342e-02 9.942031502724e-01
5.178635194898e-02 2.989568933845e-02 -9.846858382225e-01
3.787722587585e-01 2.181439250708e-01 8.094697594643e-01
-7.794409394264e-01 -4.504144489765e-01 -3.762520849705e-01
4.336110949516e-01 2.511668503284e-01 4.996561110020e-01
-1.238440349698e-01 -7.164079695940e-02 -9.109427928925e-01
4.417621344328e-02 2.558904327452e-02 9.692251682281e-01
-6.093532219529e-02 -4.152256250381e-02 9.867962598801e-01
1.767577230930e-02 1.068424247205e-02 -9.955857396126e-01
6.505965441465e-02 4.327565059066e-02 -9.950429797173e-01
9.142500162125e-02 5.469511449337e-02 9.605509042740e-01
5.443214997649e-02 3.222634643316e-02 9.958677291870e-01
-1.637846380472e-01 -9.688447415829e-02 -9.595255851746e-01
2.636889740825e-02 1.532565336674e-02 -9.964885711670e-01
2.345546148717e-02 1.468843221664e-02 -9.876930713654e-01
1.485586725175e-02 8.110960945487e-03 9.730193614960e-01
-5.465136840940e-02 -3.154415264726e-02 -9.969499111176e-01
-5.442209914327e-02 -3.056207485497e-02 -9.973019361496e-01
1.921499818563e-01 1.103698462248e-01 9.737278223038e-01
-1.819162964821e-01 -1.046567335725e-01 -9.716186523438e-01
1.482181251049e-02 8.378236554563e-03 9.989731311798e-01
6.222594901919e-02 3.534553200006e-02 9.454652070999e-01
9.481859393418e-03 5.585120990872e-03 -9.490569829941e-01
-7.276241481304e-02 -4.080808162689e-02 -9.915846586227e-01
6.188392639160e-03 9.024089202285e-03 9.950575232506e-01
-2.148201019736e-04 -1.458227488911e-04 9.670869708061e-01
2.934734802693e-04 1.587254519109e-04 9.477116465569e-01
-5.240688187769e-05 -5.407656499301e-05 9.999957680702e-01
-1.208017638419e-04 -5.121141293785e-05 -9.415751099586e-01
6.651356816292e-04 4.030291456729e-04 -9.627976417542e-01
-5.582597805187e-04 -3.035543195438e-04 -9.999920725822e-01
-5.069071426988e-03 -2.770136576146e-03 -9.999819397926e-01
5.092245060951e-03 2.780457260087e-03 9.999774694443e-01
-2.585696242750e-02 -1.501797512174e-02 -9.995232224464e-01
2.631528675556e-02 1.528389379382e-02 9.995008707047e-01
4.015267826617e-03 2.253016456962e-03 9.924784898758e-01
-2.601107209921e-02 -1.496565248817e-02 -9.845961928368e-01
5.601594597101e-02 3.241447731853e-02 9.894751310349e-01
-5.246210470796e-02 -3.035301156342e-02 -9.869514703751e-01
3.136594220996e-02 1.808632723987e-02 9.821029901505e-01
2.849564701319e-02 1.654942706227e-02 9.668555855751e-01
8.687660098076e-02 5.010079219937e-02 -9.574043750763e-01
-2.592151463032e-01 -1.496404111385e-01 -2.920018136501e-01
1.199842803180e-02 6.889398675412e-03 -2.651105460245e-04
2.759811282158e-01 1.592589914799e-01 8.385302424431e-01
-2.228589653969e-01 -1.286250054836e-01 -7.461369633675e-01
2.339718639851e-01 1.351164430380e-01 -4.492300748825e-01
-2.224516868591e-01 -1.284684538841e-01 -2.153927385807e-01
6.129014119506e-02 3.543822094798e-02 7.922725081444e-01
3.776169195771e-02 2.179577760398e-02 9.570211172104e-01
7.633516099304e-03 4.381805192679e-03 9.991447925568e-01
2.010644599795e-02 1.158428844064e-02 9.717546701431e-01
-1.926526613533e-02 -1.110296323895e-02 -9.678751230240e-01
5.040012183599e-04 3.127982490696e-04 -9.957544803619e-01
